seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,4226405339,0,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,-131,-0.0049125,0.0000000,0.0000000,1,0,0,0,758814587968875
1,4226406339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,-131,-0.0049125,0.0000000,0.0000000,1,0,0,0,758814588647916
2,4226407339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,-131,-0.0049125,0.0000000,0.0000000,1,0,0,0,758814589442958
3,4226408339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,-131,-0.0049125,0.0000000,0.0000000,1,0,0,0,758814590206791
4,4226409339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,135,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814590870333
5,4226410339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814592073625
6,4226411339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814592808083
7,4226412339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814593770666
8,4226413339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814594736958
9,4226414339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814595691375
10,4226415339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814596678666
11,4226416339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814597643416
12,4226417339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814598659291
13,4226418339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814599646208
14,4226419339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814600627041
15,4226420339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814601660500
16,4226421339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814602574250
17,4226422339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814603623791
18,4226423339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,137,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814604627458
19,4226424339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814605577708
20,4226425339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814606607500
21,4226426339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,137,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814607597625
22,4226427339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814608629458
23,4226428339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814609652458
24,4226429339,1000,1542,1542,2.3653984,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1,758814610583750
